SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,ImgX,ImgY,ObjectID,ObjectName,AssignmentMethod,ProximityDist_px,SalienceAtFixation
Encode-Decode_Experiment-7-1,2383555,boat,encoding,16,16,79986,80116,130,973.6,186.0,519.25,132.27,16.0,trees in the distant background,polygon,,0.070921
Encode-Decode_Experiment-7-1,2383555,boat,encoding,16,16,80184,80362,178,1420.6,472.5,757.65,336.0,,,none,,0.18215
Encode-Decode_Experiment-7-1,2383555,boat,encoding,16,16,80398,80494,96,1518.6,498.4,809.92,354.42,22.0,wooden paddle sticking out of the water,proximity,40.45,0.084062
Encode-Decode_Experiment-7-1,2383555,boat,encoding,16,16,80540,80886,346,1261.2,313.6,672.64,223.0,,,none,,0.166533
Encode-Decode_Experiment-7-1,2383555,boat,encoding,16,16,80940,81128,188,956.2,426.0,509.97,302.93,11.0,"white, purple, and red scarf worn by the woman at the front",polygon,,0.069764
Encode-Decode_Experiment-7-1,2383555,boat,encoding,16,16,81176,81254,78,1189.6,644.6,634.45,458.38,20.0,woman rowing the boat at the back,polygon,,0.373904
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,17,17,81262,81564,302,1034.8,562.6,551.89,400.07,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.090278
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,17,17,81608,81736,128,603.7,572.0,321.97,406.76,14.0,"woman holding a baby, wearing a black hat and hoop earrings, smiling.",polygon,,0.027712
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,17,17,81790,81966,176,1319.2,211.7,703.57,150.54,2.0,"open umbrella with pink, purple, multicolored, and yellow patterns, held above the woman and child.",polygon,,0.183888
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,17,17,82008,82128,120,1575.7,143.7,840.37,102.19,2.0,"open umbrella with pink, purple, multicolored, and yellow patterns, held above the woman and child.",polygon,,0.031266
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,17,17,82168,82352,184,1230.3,527.0,656.16,374.76,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.026332
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,17,17,82420,82612,192,546.7,561.4,291.57,399.22,4.0,"head of a woman with black hair and a black hat, smiling, located on the left side.",polygon,,0.023139
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,17,17,82648,82902,254,459.7,563.0,245.17,400.36,4.0,"head of a woman with black hair and a black hat, smiling, located on the left side.",polygon,,0.054921
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,17,17,82960,83286,326,797.3,664.2,425.23,472.32,13.0,"large hoop earrings in silvery color, worn by the woman.",polygon,,0.174289
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,17,17,83334,83490,156,510.6,567.1,272.32,403.27,4.0,"head of a woman with black hair and a black hat, smiling, located on the left side.",polygon,,0.043976
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,17,17,83514,83724,210,461.9,564.4,246.35,401.35,4.0,"head of a woman with black hair and a black hat, smiling, located on the left side.",polygon,,0.057648
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,17,17,83788,83950,162,1162.6,548.7,620.05,390.19,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.053629
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,17,17,83972,84406,434,1196.6,538.7,638.19,383.08,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.034575
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,17,17,84434,84722,288,1023.7,574.3,545.97,408.39,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.103345
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,17,17,84748,84898,150,928.7,593.7,495.31,422.19,6.0,"child on the back of the woman, under an umbrella, reaching out with right hand.",polygon,,0.07806
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,17,17,84930,85068,138,1075.5,440.4,573.6,313.17,3.0,"spokes of the umbrella, part of the umbrella structure, visible in the center.",polygon,,0.255852
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,17,17,85114,85308,194,924.8,527.0,493.23,374.76,,,none,,0.139213
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,17,17,85342,85478,136,861.1,570.2,459.25,405.48,6.0,"child on the back of the woman, under an umbrella, reaching out with right hand.",polygon,,0.087296
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,17,17,85516,85800,284,1137.0,351.6,606.4,250.03,3.0,"spokes of the umbrella, part of the umbrella structure, visible in the center.",polygon,,0.242286
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,17,17,85870,85992,122,523.2,507.3,279.04,360.75,4.0,"head of a woman with black hair and a black hat, smiling, located on the left side.",polygon,,0.056282
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,17,17,86018,86332,314,467.0,546.1,249.07,388.34,4.0,"head of a woman with black hair and a black hat, smiling, located on the left side.",polygon,,0.035716
Encode-Decode_Experiment-7-1,2409918,elephant,encoding,18,18,86340,86666,326,1044.4,564.9,557.01,401.71,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.048832
Encode-Decode_Experiment-7-1,2409918,elephant,encoding,18,18,86724,87190,466,400.8,612.1,213.76,435.27,10.0,left elephant with man standing on its back,polygon,,0.032404
Encode-Decode_Experiment-7-1,2409918,elephant,encoding,18,18,87264,87490,226,1389.9,561.9,741.28,399.57,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.004851
Encode-Decode_Experiment-7-1,2409918,elephant,encoding,18,18,87522,87648,126,1134.7,520.4,605.17,370.06,8.0,shirtless man on right elephant,polygon,,0.112286
Encode-Decode_Experiment-7-1,2409918,elephant,encoding,18,18,87694,87918,224,1225.3,358.9,653.49,255.22,8.0,shirtless man on right elephant,polygon,,0.083812
Encode-Decode_Experiment-7-1,2409918,elephant,encoding,18,18,87964,88256,292,1080.8,530.5,576.43,377.24,9.0,back of right elephant,polygon,,0.1323
Encode-Decode_Experiment-7-1,2409918,elephant,encoding,18,18,88302,88538,236,1398.6,565.6,745.92,402.2,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.004819
Encode-Decode_Experiment-7-1,2409918,elephant,encoding,18,18,88578,88708,130,1516.3,516.8,808.69,367.5,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.027914
Encode-Decode_Experiment-7-1,2409918,elephant,encoding,18,18,88760,89020,260,1581.0,609.1,843.2,433.14,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.014699
Encode-Decode_Experiment-7-1,2409918,elephant,encoding,18,18,89062,89166,104,1662.7,740.9,886.77,526.86,5.0,plant being eaten by right elephant,polygon,,0.325638
Encode-Decode_Experiment-7-1,2409918,elephant,encoding,18,18,89190,89238,48,1664.3,744.4,887.63,529.35,5.0,plant being eaten by right elephant,polygon,,0.365342
Encode-Decode_Experiment-7-1,2409918,elephant,encoding,18,18,89258,89482,224,1670.1,745.0,890.72,529.78,5.0,plant being eaten by right elephant,polygon,,0.398832
Encode-Decode_Experiment-7-1,2409918,elephant,encoding,18,18,89560,89740,180,436.3,714.1,232.69,507.8,10.0,left elephant with man standing on its back,polygon,,0.042042
Encode-Decode_Experiment-7-1,2409918,elephant,encoding,18,18,89776,90056,280,338.0,732.4,180.27,520.82,10.0,left elephant with man standing on its back,polygon,,0.020235
Encode-Decode_Experiment-7-1,2409918,elephant,encoding,18,18,90152,90582,430,1678.5,682.2,895.2,485.12,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.01455
Encode-Decode_Experiment-7-1,2409918,elephant,encoding,18,18,90626,90768,142,1352.2,570.6,721.17,405.76,12.0,"right elephant with shirtless man on its back, eating grass",polygon,,0.005771
Encode-Decode_Experiment-7-1,2409918,elephant,encoding,18,18,90822,90904,82,1790.4,795.7,954.88,565.83,7.0,trunk of right elephant holding grass,proximity,14.69,0.352971
Encode-Decode_Experiment-7-1,2409918,elephant,encoding,18,18,90934,91138,204,1782.9,790.8,950.88,562.35,7.0,trunk of right elephant holding grass,proximity,19.83,0.434129
Encode-Decode_Experiment-7-1,2409918,elephant,encoding,18,18,91182,91230,48,1714.5,783.1,914.4,556.87,5.0,plant being eaten by right elephant,proximity,48.59,0.943773
Encode-Decode_Experiment-7-1,2409918,elephant,encoding,18,18,91254,91416,162,1714.6,793.9,914.45,564.55,5.0,plant being eaten by right elephant,proximity,49.48,0.845496
Encode-Decode_Experiment-7-1,2360001,clock,encoding,19,19,91424,91760,336,1031.7,558.6,550.24,397.23,23.0,"man in a black jacket and grey pants, standing on a platform",polygon,,0.015478
Encode-Decode_Experiment-7-1,2360001,clock,encoding,19,19,91790,92030,240,1071.4,423.3,571.41,301.01,21.0,clock in lifted position,polygon,,0.79516
Encode-Decode_Experiment-7-1,2360001,clock,encoding,19,19,92052,92288,236,1052.5,368.7,561.33,262.19,13.0,clock in large white hands.,polygon,,0.469161
Encode-Decode_Experiment-7-1,2360001,clock,encoding,19,19,92306,92642,336,1097.9,381.2,585.55,271.08,13.0,clock in large white hands.,polygon,,0.739948
Encode-Decode_Experiment-7-1,2360001,clock,encoding,19,19,92658,92894,236,1117.9,394.3,596.21,280.39,13.0,clock in large white hands.,polygon,,0.928994
Encode-Decode_Experiment-7-1,2360001,clock,encoding,19,19,92956,93226,270,599.7,659.9,319.84,469.26,6.0,jeans worn by a man.,polygon,,0.458288
Encode-Decode_Experiment-7-1,2360001,clock,encoding,19,19,93292,93446,154,1373.5,803.6,732.53,571.45,24.0,building with a balcony and windows.,polygon,,0.257538
Encode-Decode_Experiment-7-1,2360001,clock,encoding,19,19,93486,93570,84,1611.5,791.7,859.47,562.99,24.0,building with a balcony and windows.,polygon,,0.127078
Encode-Decode_Experiment-7-1,2360001,clock,encoding,19,19,93606,93664,58,1612.2,779.7,859.84,554.45,24.0,building with a balcony and windows.,polygon,,0.140804
Encode-Decode_Experiment-7-1,2360001,clock,encoding,19,19,93724,93874,150,1643.6,490.8,876.59,349.01,24.0,building with a balcony and windows.,polygon,,0.102298
Encode-Decode_Experiment-7-1,2360001,clock,encoding,19,19,93924,94082,158,1672.5,303.3,892.0,215.68,2.0,building with a balcony and a clock,polygon,,0.214648
Encode-Decode_Experiment-7-1,2360001,clock,encoding,19,19,94138,94354,216,900.2,264.8,480.11,188.3,21.0,clock in lifted position,polygon,,0.386665
Encode-Decode_Experiment-7-1,2360001,clock,encoding,19,19,94390,94844,454,746.4,276.5,398.08,196.62,33.0,"man in a grey jacket and jeans, standing on a ladder, holding a camera",polygon,,0.532727
Encode-Decode_Experiment-7-1,2360001,clock,encoding,19,19,94896,95150,254,951.4,544.2,507.41,386.99,12.0,clothing in winter worn by a man.,polygon,,0.027462
Encode-Decode_Experiment-7-1,2360001,clock,encoding,19,19,95208,95590,382,853.7,757.6,455.31,538.74,14.0,"legs of a man, visible from the back.",polygon,,0.055055
Encode-Decode_Experiment-7-1,2360001,clock,encoding,19,19,95628,95898,270,948.5,892.7,505.87,634.81,14.0,"legs of a man, visible from the back.",polygon,,0.106705
Encode-Decode_Experiment-7-1,2360001,clock,encoding,19,19,95942,96110,168,1021.4,797.1,544.75,566.83,28.0,"man wearing a black jacket and jeans, standing on a ladder.",polygon,,0.074078
Encode-Decode_Experiment-7-1,2360001,clock,encoding,19,19,96144,96472,328,937.5,587.3,500.0,417.64,16.0,"bracket in clock's, for wall mounting.",polygon,,0.023515
Encode-Decode_Experiment-7-1,2412687,dog,encoding,20,20,96510,96780,270,1031.9,563.5,550.35,400.71,2.0,red frisbee being held by a person,polygon,,0.050234
Encode-Decode_Experiment-7-1,2412687,dog,encoding,20,20,96820,97122,302,921.9,658.0,491.68,467.91,,,none,,0.115613
Encode-Decode_Experiment-7-1,2412687,dog,encoding,20,20,97180,97356,176,1336.7,783.2,712.91,556.94,,,none,,0.086014
Encode-Decode_Experiment-7-1,2412687,dog,encoding,20,20,97422,97676,254,1453.3,945.1,775.09,672.07,16.0,socks worn by a person.,polygon,,0.26194
Encode-Decode_Experiment-7-1,2412687,dog,encoding,20,20,97730,98066,336,878.5,787.0,468.53,559.64,10.0,tan dog playing and looking at frisbee,polygon,,0.166593
Encode-Decode_Experiment-7-1,2412687,dog,encoding,20,20,98140,98316,176,759.2,166.4,404.91,118.33,0.0,fence in the background,polygon,,0.00522
Encode-Decode_Experiment-7-1,2412687,dog,encoding,20,20,98374,98638,264,279.7,98.8,149.17,70.26,0.0,fence in the background,polygon,,0.006546
Encode-Decode_Experiment-7-1,2412687,dog,encoding,20,20,98698,98836,138,318.6,439.3,169.92,312.39,4.0,green and brown grass,polygon,,0.002206
Encode-Decode_Experiment-7-1,2412687,dog,encoding,20,20,98902,99184,282,877.3,723.7,467.89,514.63,10.0,tan dog playing and looking at frisbee,polygon,,0.189742
Encode-Decode_Experiment-7-1,2412687,dog,encoding,20,20,99212,99406,194,961.0,614.4,512.53,436.91,2.0,red frisbee being held by a person,polygon,,0.129248
Encode-Decode_Experiment-7-1,2412687,dog,encoding,20,20,99444,99746,302,1034.8,520.5,551.89,370.13,2.0,red frisbee being held by a person,polygon,,0.124606
Encode-Decode_Experiment-7-1,2412687,dog,encoding,20,20,99784,99908,124,943.2,574.6,503.04,408.6,2.0,red frisbee being held by a person,polygon,,0.103405
Encode-Decode_Experiment-7-1,2412687,dog,encoding,20,20,99950,100050,100,1137.4,396.8,606.61,282.17,6.0,arm in short sleeve shirt holding a frisbee,polygon,,0.309479
Encode-Decode_Experiment-7-1,2412687,dog,encoding,20,20,100106,100228,122,1465.0,144.9,781.33,103.04,15.0,light gray shirt worn by a person,polygon,,0.056538
Encode-Decode_Experiment-7-1,2412687,dog,encoding,20,20,100262,100388,126,1677.9,111.0,894.88,78.93,15.0,light gray shirt worn by a person,polygon,,0.084119
Encode-Decode_Experiment-7-1,2412687,dog,encoding,20,20,100410,100648,238,1707.1,67.7,910.45,48.14,15.0,light gray shirt worn by a person,polygon,,0.242666
Encode-Decode_Experiment-7-1,2412687,dog,encoding,20,20,100728,100840,112,1508.3,986.2,804.43,701.3,16.0,socks worn by a person.,proximity,37.23,0.16083
Encode-Decode_Experiment-7-1,2412687,dog,encoding,20,20,101070,101294,224,876.2,654.5,467.31,465.42,10.0,tan dog playing and looking at frisbee,polygon,,0.153902
Encode-Decode_Experiment-7-1,2412687,dog,encoding,20,20,101330,101584,254,1013.3,523.4,540.43,372.2,2.0,red frisbee being held by a person,polygon,,0.144923
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,21,21,101592,101890,298,1040.4,567.8,554.88,403.77,2.0,hair in dark colored waves on a young boy.,polygon,,0.114034
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,21,21,101920,102108,188,995.0,648.2,530.67,460.94,11.0,"toddler brushing teeth, wearing a pink shirt in the center",polygon,,0.170049
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,21,21,102170,102592,422,268.4,490.5,143.15,348.8,0.0,"woman brushing teeth, wearing a striped shirt on the left",polygon,,0.067663
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,21,21,102668,102850,182,1348.1,505.2,718.99,359.25,22.0,"man brushing teeth, wearing a purple shirt on the right",polygon,,0.093068
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,21,21,102880,103216,336,1327.8,377.8,708.16,268.66,22.0,"man brushing teeth, wearing a purple shirt on the right",polygon,,0.109661
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,21,21,103270,103490,220,926.6,638.9,494.19,454.33,11.0,"toddler brushing teeth, wearing a pink shirt in the center",polygon,,0.210004
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,21,21,103516,103762,246,946.1,728.1,504.59,517.76,11.0,"toddler brushing teeth, wearing a pink shirt in the center",polygon,,0.07726
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,21,21,103790,103962,172,736.7,740.9,392.91,526.86,11.0,"toddler brushing teeth, wearing a pink shirt in the center",polygon,,0.14409
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,21,21,104030,104202,172,1412.8,632.7,753.49,449.92,22.0,"man brushing teeth, wearing a purple shirt on the right",polygon,,0.123264
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,21,21,104226,104346,120,1457.8,604.9,777.49,430.15,14.0,stubble on a man's face.,polygon,,0.221998
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,21,21,104402,104572,170,916.1,664.2,488.59,472.32,11.0,"toddler brushing teeth, wearing a pink shirt in the center",polygon,,0.124314
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,21,21,104632,104778,146,261.4,556.7,139.41,395.88,0.0,"woman brushing teeth, wearing a striped shirt on the left",polygon,,0.199039
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,21,21,104814,105340,526,177.3,568.5,94.56,404.27,0.0,"woman brushing teeth, wearing a striped shirt on the left",polygon,,0.478724
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,21,21,105580,105708,128,1368.6,601.2,729.92,427.52,22.0,"man brushing teeth, wearing a purple shirt on the right",polygon,,0.188853
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,21,21,105732,106122,390,1425.6,569.6,760.32,405.05,14.0,stubble on a man's face.,polygon,,0.147193
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,21,21,106156,106294,138,1233.3,370.9,657.76,263.75,22.0,"man brushing teeth, wearing a purple shirt on the right",polygon,,0.213217
Encode-Decode_Experiment-7-1,2386442,teeth,encoding,21,21,106318,106664,346,1289.9,359.6,687.95,255.72,10.0,eyes in brown,polygon,,0.150709
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,106672,106940,268,1039.1,569.1,554.19,404.69,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.089951
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,106970,107274,304,1180.4,574.7,629.55,408.68,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.062584
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,107302,107612,310,1037.1,599.0,553.12,425.96,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.047655
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,107660,107810,150,605.6,582.6,322.99,414.29,14.0,"woman holding a baby, wearing a black hat and hoop earrings, smiling.",polygon,,0.03004
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,107878,107980,102,1186.2,275.3,632.64,195.77,3.0,"spokes of the umbrella, part of the umbrella structure, visible in the center.",polygon,,0.307115
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,108038,108218,180,1603.2,424.2,855.04,301.65,2.0,"open umbrella with pink, purple, multicolored, and yellow patterns, held above the woman and child.",polygon,,0.167299
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,108260,108382,122,1608.0,563.0,857.6,400.36,2.0,"open umbrella with pink, purple, multicolored, and yellow patterns, held above the woman and child.",polygon,,0.029133
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,108408,108796,388,1675.9,619.0,893.81,440.18,2.0,"open umbrella with pink, purple, multicolored, and yellow patterns, held above the woman and child.",polygon,,0.038352
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,108836,108944,108,1583.4,686.3,844.48,488.04,2.0,"open umbrella with pink, purple, multicolored, and yellow patterns, held above the woman and child.",polygon,,0.061268
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,108956,108980,24,1587.3,687.8,846.56,489.1,2.0,"open umbrella with pink, purple, multicolored, and yellow patterns, held above the woman and child.",polygon,,0.061019
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,109002,109102,100,1588.3,695.5,847.09,494.58,2.0,"open umbrella with pink, purple, multicolored, and yellow patterns, held above the woman and child.",polygon,,0.055943
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,109110,109230,120,1592.7,672.4,849.44,478.15,2.0,"open umbrella with pink, purple, multicolored, and yellow patterns, held above the woman and child.",polygon,,0.056493
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,109254,109444,190,1514.0,629.8,807.47,447.86,2.0,"open umbrella with pink, purple, multicolored, and yellow patterns, held above the woman and child.",polygon,,0.109295
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,109480,109638,158,1181.1,628.5,629.92,446.93,16.0,"head of a baby with a hood on, looking towards the camera.",polygon,,0.062462
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,109678,109874,196,1092.0,793.0,582.4,563.91,14.0,"woman holding a baby, wearing a black hat and hoop earrings, smiling.",polygon,,0.048214
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,109922,110112,190,542.9,721.0,289.55,512.71,14.0,"woman holding a baby, wearing a black hat and hoop earrings, smiling.",polygon,,0.041022
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,110140,110330,190,473.8,614.1,252.69,436.69,4.0,"head of a woman with black hair and a black hat, smiling, located on the left side.",polygon,,0.324645
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,110354,110490,136,423.6,612.1,225.92,435.27,4.0,"head of a woman with black hair and a black hat, smiling, located on the left side.",polygon,,0.160205
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,110526,110828,302,792.7,695.6,422.77,494.65,13.0,"large hoop earrings in silvery color, worn by the woman.",polygon,,0.108504
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,110854,110978,124,788.1,639.8,420.32,454.97,13.0,"large hoop earrings in silvery color, worn by the woman.",polygon,,0.178403
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,111036,111192,156,404.5,951.2,215.73,676.41,7.0,"jacket in blue, dark blue, and pink, worn by the woman.",polygon,,0.021231
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,111216,111382,166,456.1,998.8,243.25,710.26,7.0,"jacket in blue, dark blue, and pink, worn by the woman.",polygon,,0.059999
Encode-Decode_Experiment-7-1,2347025,umbrella,encoding,22,22,111462,111742,280,452.9,180.9,241.55,128.64,17.0,"hat in black color worn by the woman, visible on top of her head.",polygon,,0.009989
Encode-Decode_Experiment-7-1,2345035,football,encoding,23,23,111750,112068,318,1025.5,551.5,546.93,392.18,9.0,soccer player in blue uniform,polygon,,0.129723
Encode-Decode_Experiment-7-1,2345035,football,encoding,23,23,112104,112300,196,1083.9,360.3,578.08,256.21,5.0,blue jersey worn by a soccer player,polygon,,0.062996
Encode-Decode_Experiment-7-1,2345035,football,encoding,23,23,112338,112502,164,939.5,721.6,501.07,513.14,1.0,"two young soccer players in uniforms, actively engaged in a game",polygon,,0.050264
Encode-Decode_Experiment-7-1,2345035,football,encoding,23,23,112542,112904,362,875.4,841.5,466.88,598.4,1.0,"two young soccer players in uniforms, actively engaged in a game",polygon,,0.121883
Encode-Decode_Experiment-7-1,2345035,football,encoding,23,23,112918,113218,300,915.8,878.6,488.43,624.78,9.0,soccer player in blue uniform,polygon,,0.139845
Encode-Decode_Experiment-7-1,2345035,football,encoding,23,23,113284,113368,84,835.5,440.1,445.6,312.96,1.0,"two young soccer players in uniforms, actively engaged in a game",polygon,,0.206962
Encode-Decode_Experiment-7-1,2345035,football,encoding,23,23,113410,113698,288,711.3,369.1,379.36,262.47,15.0,white shirt worn by a soccer player,polygon,,0.765513
Encode-Decode_Experiment-7-1,2345035,football,encoding,23,23,113742,114070,328,1002.5,428.9,534.67,305.0,1.0,"two young soccer players in uniforms, actively engaged in a game",polygon,,0.585023
Encode-Decode_Experiment-7-1,2345035,football,encoding,23,23,114114,114304,190,1090.5,284.7,581.6,202.45,1.0,"two young soccer players in uniforms, actively engaged in a game",polygon,,0.106872
Encode-Decode_Experiment-7-1,2345035,football,encoding,23,23,114350,114700,350,740.2,348.2,394.77,247.61,15.0,white shirt worn by a soccer player,polygon,,0.546277
Encode-Decode_Experiment-7-1,2345035,football,encoding,23,23,114744,114872,128,1164.6,289.3,621.12,205.72,3.0,green grass soccer field,polygon,,0.040984
Encode-Decode_Experiment-7-1,2345035,football,encoding,23,23,114912,115064,152,1323.4,193.8,705.81,137.81,2.0,blue shirt worn by a man in the background,polygon,,0.101894
Encode-Decode_Experiment-7-1,2345035,football,encoding,23,23,115132,115540,408,1787.3,180.6,953.23,128.43,,,none,,0.119985
Encode-Decode_Experiment-7-1,2345035,football,encoding,23,23,115622,115800,178,661.1,191.9,352.59,136.46,22.0,black hair,polygon,,0.155718
Encode-Decode_Experiment-7-1,2345035,football,encoding,23,23,115844,116114,270,302.9,253.2,161.55,180.05,13.0,white and blue soccer goal,polygon,,0.108194
Encode-Decode_Experiment-7-1,2345035,football,encoding,23,23,116162,116308,146,412.7,419.1,220.11,298.03,13.0,white and blue soccer goal,polygon,,0.044835
Encode-Decode_Experiment-7-1,2345035,football,encoding,23,23,116376,116636,260,1207.5,859.3,644.0,611.06,3.0,green grass soccer field,polygon,,0.065835
Encode-Decode_Experiment-7-1,2345035,football,encoding,23,23,116672,116822,150,1098.8,877.9,586.03,624.28,3.0,green grass soccer field,polygon,,0.111577
Encode-Decode_Experiment-7-1,2370664,donuts,encoding,24,24,116830,116924,94,1037.0,597.0,553.07,424.53,33.0,smiling woman in a red shirt with a donut,polygon,,0.266562
Encode-Decode_Experiment-7-1,2370664,donuts,encoding,24,24,116940,117138,198,1040.0,570.0,554.67,405.33,33.0,smiling woman in a red shirt with a donut,polygon,,0.357894
Encode-Decode_Experiment-7-1,2370664,donuts,encoding,24,24,117174,117612,438,1080.8,450.8,576.43,320.57,33.0,smiling woman in a red shirt with a donut,polygon,,0.105705
Encode-Decode_Experiment-7-1,2370664,donuts,encoding,24,24,117674,117940,266,576.3,515.0,307.36,366.22,20.0,man in a blue shirt eating a donut,polygon,,0.159357
Encode-Decode_Experiment-7-1,2370664,donuts,encoding,24,24,118750,119004,254,1095.9,678.7,584.48,482.63,33.0,smiling woman in a red shirt with a donut,polygon,,0.052895
Encode-Decode_Experiment-7-1,2370664,donuts,encoding,24,24,119064,119328,264,1500.1,529.8,800.05,376.75,7.0,head of the man with a hat,polygon,,0.073352
Encode-Decode_Experiment-7-1,2370664,donuts,encoding,24,24,119382,119684,302,1098.3,389.7,585.76,277.12,33.0,smiling woman in a red shirt with a donut,polygon,,0.121101
Encode-Decode_Experiment-7-1,2371471,bike-stuntmen,encoding,25,25,122238,122352,114,960.0,605.6,512.0,430.65,15.0,building wall.,polygon,,0.103425
Encode-Decode_Experiment-7-1,2371471,bike-stuntmen,encoding,25,25,122392,122636,244,1176.5,446.1,627.47,317.23,5.0,bikers performing stunts in the air,polygon,,0.590081
Encode-Decode_Experiment-7-1,2371471,bike-stuntmen,encoding,25,25,122682,123116,434,700.5,320.9,373.6,228.2,2.0,"bike in red and black, airborne with rider performing a stunt",polygon,,0.46115
Encode-Decode_Experiment-7-1,2371471,bike-stuntmen,encoding,25,25,123140,123508,368,764.7,287.4,407.84,204.37,15.0,building wall.,polygon,,0.151519
Encode-Decode_Experiment-7-1,2371471,bike-stuntmen,encoding,25,25,123554,123820,266,1179.5,359.7,629.07,255.79,7.0,person performing a stunt on a motorcycle,polygon,,0.81877
Encode-Decode_Experiment-7-1,2371471,bike-stuntmen,encoding,25,25,123858,124248,390,1274.4,446.3,679.68,317.37,20.0,"motorcycle in mid-air, red and black in color",polygon,,0.5289
Encode-Decode_Experiment-7-1,2371471,bike-stuntmen,encoding,25,25,124274,124600,326,1185.1,520.6,632.05,370.2,0.0,"dirt bike in red and orange, airborne with a rider performing a stunt on it",polygon,,0.40892
Encode-Decode_Experiment-7-1,2371471,bike-stuntmen,encoding,25,25,124656,124886,230,1285.2,973.6,685.44,692.34,17.0,mound in sand used for stunts,polygon,,0.018131
