SubjectID,StimID,CueText,Phase,TrialIndex,TrialID,FixStart_ms,FixEnd_ms,Duration_ms,GazeX,GazeY,Salience,ImgX,ImgY,ObjectID,ObjectName,AssignmentMethod,ProximityDist_px,SalienceAtFixation,MeaningAtFixation
Encode-Decode_Experiment-6-1,2385550,tangerines,encoding,22,22,107362,107624,262,862.0,725.8,0.2059,459.73,516.12,26.0,jacket in blue color,polygon,,0.199473,0.536544
Encode-Decode_Experiment-6-1,2385550,tangerines,encoding,22,22,107676,107956,280,1321.1,576.9,0.1581,704.59,410.24,5.0,girl's face with brown hair,polygon,,0.153682,0.903482
Encode-Decode_Experiment-6-1,2385550,tangerines,encoding,22,22,107984,108204,220,1403.9,442.3,0.2531,748.75,314.52,5.0,girl's face with brown hair,polygon,,0.243318,0.957606
Encode-Decode_Experiment-6-1,2385550,tangerines,encoding,22,22,108222,108802,580,1460.6,491.1,0.2775,778.99,349.23,24.0,young girl with brown hair,polygon,,0.268604,0.915035
Encode-Decode_Experiment-6-1,2385550,tangerines,encoding,22,22,108870,109460,590,596.7,366.4,0.2321,318.24,260.55,20.0,"face in boy's hood, part of a child's attire.",polygon,,0.218933,0.755548
Encode-Decode_Experiment-6-1,2385550,tangerines,encoding,22,22,109522,109878,356,1273.3,408.1,0.1528,679.09,290.2,5.0,girl's face with brown hair,polygon,,0.148099,0.955117
Encode-Decode_Experiment-6-1,2385550,tangerines,encoding,22,22,109906,110160,254,1422.7,355.4,0.2682,758.77,252.73,24.0,young girl with brown hair,polygon,,0.255882,0.871713
Encode-Decode_Experiment-6-1,2385550,tangerines,encoding,22,22,110186,110440,254,1365.3,270.6,0.2894,728.16,192.43,24.0,young girl with brown hair,polygon,,0.28694,0.702168
Encode-Decode_Experiment-6-1,2385550,tangerines,encoding,22,22,110840,111400,560,1379.0,427.1,0.1506,735.47,303.72,5.0,girl's face with brown hair,polygon,,0.146762,0.958999
Encode-Decode_Experiment-6-1,2385550,tangerines,encoding,22,22,111452,111746,294,891.8,658.1,0.3796,475.63,467.98,10.0,lining in orange hood of a jacket.,polygon,,0.368818,0.680116
Encode-Decode_Experiment-6-1,2345035,football,encoding,23,23,111754,112000,246,970.6,528.4,0.2327,517.65,375.75,5.0,blue jersey worn by a soccer player,polygon,,0.226872,0.750992
Encode-Decode_Experiment-6-1,2345035,football,encoding,23,23,112034,112318,284,1034.2,272.9,0.1752,551.57,194.06,19.0,head of a girl with long brown hair,polygon,,0.173849,0.896371
Encode-Decode_Experiment-6-1,2345035,football,encoding,23,23,112352,112636,284,787.6,150.2,0.1041,420.05,106.81,22.0,black hair,polygon,,0.099531,0.929546
Encode-Decode_Experiment-6-1,2345035,football,encoding,23,23,112646,112810,164,809.1,156.1,0.1318,431.52,111.0,22.0,black hair,polygon,,0.128438,0.911813
Encode-Decode_Experiment-6-1,2345035,football,encoding,23,23,112850,113378,528,1093.7,237.5,0.0739,583.31,168.89,19.0,head of a girl with long brown hair,polygon,,0.06927,0.845626
Encode-Decode_Experiment-6-1,2345035,football,encoding,23,23,113436,113726,290,767.3,781.0,0.2002,409.23,555.38,1.0,"two young soccer players in uniforms, actively engaged in a game",polygon,,0.196475,0.523769
Encode-Decode_Experiment-6-1,2345035,football,encoding,23,23,113758,113982,224,901.9,920.4,0.1826,481.01,654.51,14.0,black and white sneakers worn by soccer players,polygon,,0.180077,0.571691
Encode-Decode_Experiment-6-1,2345035,football,encoding,23,23,114016,114156,140,1126.3,924.2,0.07,600.69,657.21,3.0,green grass soccer field,polygon,,0.067825,0.719316
Encode-Decode_Experiment-6-1,2345035,football,encoding,23,23,114206,114384,178,1070.7,367.3,0.0899,571.04,261.19,5.0,blue jersey worn by a soccer player,polygon,,0.087087,0.878677
Encode-Decode_Experiment-6-1,2345035,football,encoding,23,23,114420,114628,208,730.8,319.7,0.4695,389.76,227.34,15.0,white shirt worn by a soccer player,polygon,,0.458755,0.942061
Encode-Decode_Experiment-6-1,2345035,football,encoding,23,23,114664,114854,190,954.2,465.7,0.6493,508.91,331.16,5.0,blue jersey worn by a soccer player,polygon,,0.636203,0.810527
Encode-Decode_Experiment-6-1,2345035,football,encoding,23,23,114908,114978,70,957.3,465.8,0.6693,510.56,331.24,5.0,blue jersey worn by a soccer player,polygon,,0.651979,0.810809
Encode-Decode_Experiment-6-1,2345035,football,encoding,23,23,115104,115370,266,705.7,325.1,0.5186,376.37,231.18,0.0,black number 20 on a white shirt,polygon,,0.501464,0.945313
Encode-Decode_Experiment-6-1,2345035,football,encoding,23,23,115384,115530,146,663.0,307.2,0.45,353.6,218.45,15.0,white shirt worn by a soccer player,polygon,,0.434448,0.965493
Encode-Decode_Experiment-6-1,2345035,football,encoding,23,23,115576,115826,250,1032.4,242.3,0.1301,550.61,172.3,19.0,head of a girl with long brown hair,polygon,,0.12965,0.868602
Encode-Decode_Experiment-6-1,2345035,football,encoding,23,23,115848,116210,362,1098.2,261.3,0.0882,585.71,185.81,19.0,head of a girl with long brown hair,polygon,,0.083786,0.866338
Encode-Decode_Experiment-6-1,2345035,football,encoding,23,23,116250,116514,264,778.7,169.6,0.1642,415.31,120.6,22.0,black hair,polygon,,0.158134,0.947667
Encode-Decode_Experiment-6-1,2345035,football,encoding,23,23,116526,116694,168,807.7,161.1,0.1516,430.77,114.56,22.0,black hair,polygon,,0.146833,0.916487
Encode-Decode_Experiment-6-1,2345035,football,encoding,23,23,116746,116822,76,1293.9,132.5,0.2043,690.08,94.22,,,none,,0.19814,0.620858
Encode-Decode_Experiment-6-1,2356125,airport,encoding,24,24,116830,116872,42,945.8,543.1,0.2948,504.43,386.2,2.0,plain wall behind the conveyor belt,proximity,46.97,0.294128,0.578648
Encode-Decode_Experiment-6-1,2356125,airport,encoding,24,24,116884,117102,218,979.7,537.0,0.2923,522.51,381.87,6.0,black uniform worn by woman near conveyor belt,polygon,,0.288237,0.640961
Encode-Decode_Experiment-6-1,2356125,airport,encoding,24,24,117130,117446,316,1113.0,491.9,0.4555,593.6,349.8,17.0,woman in uniform interacting with luggage,polygon,,0.448888,0.750998
Encode-Decode_Experiment-6-1,2356125,airport,encoding,24,24,117488,117700,212,1207.9,709.3,0.219,644.21,504.39,4.0,multicolored striped luggage on conveyor belt,polygon,,0.213774,0.855503
Encode-Decode_Experiment-6-1,2356125,airport,encoding,24,24,117816,117890,74,1145.4,704.5,0.2041,610.88,500.98,4.0,multicolored striped luggage on conveyor belt,polygon,,0.19817,0.870025
Encode-Decode_Experiment-6-1,2356125,airport,encoding,24,24,118042,118342,300,1162.9,707.6,0.1982,620.21,503.18,4.0,multicolored striped luggage on conveyor belt,polygon,,0.193426,0.868197
Encode-Decode_Experiment-6-1,2356125,airport,encoding,24,24,118378,118630,252,1118.9,470.8,0.4829,596.75,334.79,17.0,woman in uniform interacting with luggage,polygon,,0.475283,0.698696
Encode-Decode_Experiment-6-1,2356125,airport,encoding,24,24,118684,119064,380,572.6,371.7,0.2873,305.39,264.32,,,none,,0.282765,0.629215
Encode-Decode_Experiment-6-1,2356125,airport,encoding,24,24,119114,119372,258,1085.5,496.6,0.4921,578.93,353.14,17.0,woman in uniform interacting with luggage,polygon,,0.491008,0.745596
Encode-Decode_Experiment-6-1,2356125,airport,encoding,24,24,119386,119710,324,1122.2,492.0,0.4285,598.51,349.87,17.0,woman in uniform interacting with luggage,polygon,,0.424518,0.75374
Encode-Decode_Experiment-6-1,2356125,airport,encoding,24,24,119722,119948,226,1097.3,474.6,0.5526,585.23,337.49,17.0,woman in uniform interacting with luggage,polygon,,0.536162,0.700036
Encode-Decode_Experiment-6-1,2356125,airport,encoding,24,24,119988,120154,166,1133.6,762.9,0.2444,604.59,542.51,4.0,multicolored striped luggage on conveyor belt,polygon,,0.238989,0.77948
Encode-Decode_Experiment-6-1,2356125,airport,encoding,24,24,120210,120472,262,496.5,728.0,0.295,264.8,517.69,24.0,blue checked bag on conveyor belt,polygon,,0.283354,0.816085
Encode-Decode_Experiment-6-1,2356125,airport,encoding,24,24,120498,120694,196,351.1,731.8,0.2922,187.25,520.39,24.0,blue checked bag on conveyor belt,polygon,,0.289785,0.760602
Encode-Decode_Experiment-6-1,2356125,airport,encoding,24,24,120736,120916,180,422.6,415.7,0.1184,225.39,295.61,2.0,plain wall behind the conveyor belt,polygon,,0.111094,0.835166
Encode-Decode_Experiment-6-1,2356125,airport,encoding,24,24,120938,121092,154,516.3,388.9,0.1613,275.36,276.55,2.0,plain wall behind the conveyor belt,polygon,,0.15824,0.724683
Encode-Decode_Experiment-6-1,2356125,airport,encoding,24,24,121128,121356,228,281.0,382.7,0.4287,149.87,272.14,,,none,,0.422508,0.685796
Encode-Decode_Experiment-6-1,2356125,airport,encoding,24,24,121392,121654,262,531.7,399.1,0.2291,283.57,283.8,0.0,"man in uniform with hat and tie, standing near the conveyor belt",polygon,,0.221768,0.754893
Encode-Decode_Experiment-6-1,2356125,airport,encoding,24,24,121706,121866,160,1024.3,468.7,0.409,546.29,333.3,2.0,plain wall behind the conveyor belt,polygon,,0.406581,0.59762
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,25,25,121908,122198,290,964.4,556.3,0.1492,514.35,395.59,16.0,black rail in front of polar bear,polygon,,0.142315,0.750855
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,25,25,122232,122436,204,1122.6,375.9,0.3042,598.72,267.31,10.0,head of polar bear above water,polygon,,0.293366,0.857047
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,25,25,122470,122780,310,1058.9,592.3,0.1132,564.75,421.19,16.0,black rail in front of polar bear,proximity,36.09,0.110929,0.665635
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,25,25,122820,123170,350,720.7,687.0,0.037,384.37,488.53,,,none,,0.035887,0.909497
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,25,25,123184,123450,266,706.9,662.9,0.079,377.01,471.4,3.0,"person with blonde hair, photographer, taking pictures",polygon,,0.069902,0.935454
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,25,25,123500,124054,554,1024.0,455.2,0.0754,546.13,323.7,1.0,"nose of polar bear, above water",polygon,,0.072963,0.805378
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,25,25,124072,124380,308,1047.8,494.2,0.0573,558.83,351.43,10.0,head of polar bear above water,polygon,,0.056006,0.736951
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,25,25,124446,124932,486,1136.7,984.0,0.0116,606.24,699.73,6.0,"large polar bear paw, pressed against glass",polygon,,0.010331,0.556244
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,25,25,124954,125288,334,1244.3,975.4,0.0065,663.63,693.62,6.0,"large polar bear paw, pressed against glass",polygon,,0.0065,0.489665
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,25,25,125330,125576,246,992.2,766.1,0.0136,529.17,544.78,8.0,"polar bear with soft, white fur, swimming in water",polygon,,0.013668,0.606016
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,25,25,125618,125990,372,1041.4,424.6,0.1638,555.41,301.94,1.0,"nose of polar bear, above water",polygon,,0.159633,0.83533
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,25,25,126014,126792,778,1052.6,341.9,0.3908,561.39,243.13,10.0,head of polar bear above water,polygon,,0.376752,0.857807
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,25,25,126844,126982,138,874.1,997.9,0.4284,466.19,709.62,14.0,camera in black color,polygon,,0.413599,0.884811
Encode-Decode_Experiment-6-1,2397102,cake,encoding,26,26,126990,127276,286,954.2,527.0,0.0582,508.91,374.76,11.0,couple smiling and celebrating together.,polygon,,0.056566,0.369495
Encode-Decode_Experiment-6-1,2397102,cake,encoding,26,26,127320,127542,222,967.6,205.5,0.0515,516.05,146.13,31.0,head of the man with a beard and mustache.,polygon,,0.04964,0.643497
Encode-Decode_Experiment-6-1,2397102,cake,encoding,26,26,127590,127922,332,581.4,172.1,0.0452,310.08,122.38,18.0,"woman in a pink dress, smiling and cutting the cake with a man.",polygon,,0.043464,0.61065
Encode-Decode_Experiment-6-1,2397102,cake,encoding,26,26,127974,128238,264,1046.2,201.0,0.0349,557.97,142.93,31.0,head of the man with a beard and mustache.,polygon,,0.033911,0.662433
Encode-Decode_Experiment-6-1,2397102,cake,encoding,26,26,128308,128506,198,1137.7,973.8,0.1913,606.77,692.48,2.0,birthday cake with bold colors and decorations.,polygon,,0.187029,0.848134
Encode-Decode_Experiment-6-1,2397102,cake,encoding,26,26,128534,128810,276,1022.4,1010.3,0.2983,545.28,718.44,29.0,"decorative cake being cut, frosted with sprinkles and candles.",polygon,,0.289961,0.963798
Encode-Decode_Experiment-6-1,2397102,cake,encoding,26,26,128840,129162,322,881.1,982.4,0.1848,469.92,698.6,29.0,"decorative cake being cut, frosted with sprinkles and candles.",polygon,,0.176028,0.866553
Encode-Decode_Experiment-6-1,2397102,cake,encoding,26,26,129190,129460,270,1034.5,976.1,0.2631,551.73,694.12,29.0,"decorative cake being cut, frosted with sprinkles and candles.",polygon,,0.25447,0.915478
Encode-Decode_Experiment-6-1,2397102,cake,encoding,26,26,129522,129686,164,921.4,222.5,0.1414,491.41,158.22,31.0,head of the man with a beard and mustache.,polygon,,0.138551,0.623424
Encode-Decode_Experiment-6-1,2397102,cake,encoding,26,26,129716,129916,200,1058.3,202.2,0.0372,564.43,143.79,31.0,head of the man with a beard and mustache.,polygon,,0.035863,0.66178
Encode-Decode_Experiment-6-1,2397102,cake,encoding,26,26,129962,130244,282,593.2,161.2,0.042,316.37,114.63,18.0,"woman in a pink dress, smiling and cutting the cake with a man.",polygon,,0.040344,0.600887
Encode-Decode_Experiment-6-1,2397102,cake,encoding,26,26,130262,130480,218,541.6,142.3,0.0531,288.85,101.19,30.0,long brown hair of the woman.,polygon,,0.051561,0.557134
Encode-Decode_Experiment-6-1,2397102,cake,encoding,26,26,130530,130850,320,1031.0,196.9,0.0327,549.87,140.02,31.0,head of the man with a beard and mustache.,polygon,,0.031549,0.660384
Encode-Decode_Experiment-6-1,2397102,cake,encoding,26,26,130910,131138,228,1073.1,945.7,0.2183,572.32,672.5,6.0,sprinkles on top of the birthday cake.,polygon,,0.214624,0.839481
Encode-Decode_Experiment-6-1,2397102,cake,encoding,26,26,131160,131368,208,1019.1,993.5,0.3029,543.52,706.49,29.0,"decorative cake being cut, frosted with sprinkles and candles.",polygon,,0.293976,0.944994
Encode-Decode_Experiment-6-1,2397102,cake,encoding,26,26,131394,131578,184,882.4,981.5,0.1882,470.61,697.96,29.0,"decorative cake being cut, frosted with sprinkles and candles.",polygon,,0.177373,0.867185
Encode-Decode_Experiment-6-1,2397102,cake,encoding,26,26,131636,131858,222,627.1,161.2,0.0358,334.45,114.63,18.0,"woman in a pink dress, smiling and cutting the cake with a man.",polygon,,0.034374,0.604873
Encode-Decode_Experiment-6-1,2397102,cake,encoding,26,26,131882,132086,204,558.8,131.5,0.058,298.03,93.51,30.0,long brown hair of the woman.,polygon,,0.057159,0.553904
Encode-Decode_Experiment-6-1,2367132,video game,encoding,27,27,132094,132354,260,951.6,558.5,0.0667,507.52,397.16,12.0,brown shirt with yellow logo worn by man playing Wii,polygon,,0.062044,0.683673
Encode-Decode_Experiment-6-1,2367132,video game,encoding,27,27,132404,132594,190,715.8,220.2,0.1461,381.76,156.59,2.0,man in brown shirt playing Wii with a controller,polygon,,0.136525,0.877242
Encode-Decode_Experiment-6-1,2367132,video game,encoding,27,27,132646,132898,252,1295.3,258.1,0.1795,690.83,183.54,11.0,man in gray shirt and blue jeans holding a Wii controller,polygon,,0.166085,0.858626
Encode-Decode_Experiment-6-1,2367132,video game,encoding,27,27,132914,133462,548,1328.6,303.1,0.1325,708.59,215.54,11.0,man in gray shirt and blue jeans holding a Wii controller,polygon,,0.12579,0.91404
Encode-Decode_Experiment-6-1,2367132,video game,encoding,27,27,133522,133694,172,764.8,241.5,0.1097,407.89,171.73,2.0,man in brown shirt playing Wii with a controller,polygon,,0.104179,0.828065
Encode-Decode_Experiment-6-1,2367132,video game,encoding,27,27,133712,133898,186,715.7,244.4,0.125,381.71,173.8,2.0,man in brown shirt playing Wii with a controller,polygon,,0.117702,0.898446
Encode-Decode_Experiment-6-1,2367132,video game,encoding,27,27,133958,134136,178,235.0,686.2,0.0868,125.33,487.96,2.0,man in brown shirt playing Wii with a controller,polygon,,0.081085,0.81136
Encode-Decode_Experiment-6-1,2367132,video game,encoding,27,27,134158,134418,260,175.0,662.5,0.07,93.33,471.11,,,none,,0.065675,0.841588
Encode-Decode_Experiment-6-1,2367132,video game,encoding,27,27,134454,134618,164,432.4,700.4,0.1725,230.61,498.06,34.0,left hand of a man in brown shirt holding a Wii controller,polygon,,0.158162,0.64432
Encode-Decode_Experiment-6-1,2367132,video game,encoding,27,27,134664,134870,206,756.4,573.3,0.2711,403.41,407.68,28.0,right hand of a man in brown shirt holding a Wii controller,polygon,,0.254916,0.618854
Encode-Decode_Experiment-6-1,2367132,video game,encoding,27,27,134908,135142,234,762.7,262.7,0.0824,406.77,186.81,2.0,man in brown shirt playing Wii with a controller,polygon,,0.078759,0.845019
Encode-Decode_Experiment-6-1,2367132,video game,encoding,27,27,135198,135548,350,1304.2,307.5,0.152,695.57,218.67,11.0,man in gray shirt and blue jeans holding a Wii controller,polygon,,0.143545,0.945891
Encode-Decode_Experiment-6-1,2367132,video game,encoding,27,27,135564,135898,334,1308.6,347.5,0.0961,697.92,247.11,11.0,man in gray shirt and blue jeans holding a Wii controller,polygon,,0.089296,0.978999
Encode-Decode_Experiment-6-1,2367132,video game,encoding,27,27,135954,136378,424,688.8,248.9,0.1164,367.36,177.0,2.0,man in brown shirt playing Wii with a controller,polygon,,0.108944,0.919175
Encode-Decode_Experiment-6-1,2367132,video game,encoding,27,27,136394,136824,430,687.5,222.4,0.1322,366.67,158.15,2.0,man in brown shirt playing Wii with a controller,polygon,,0.123403,0.897364
Encode-Decode_Experiment-6-1,2367132,video game,encoding,27,27,136872,137148,276,668.4,625.8,0.1207,356.48,445.01,2.0,man in brown shirt playing Wii with a controller,polygon,,0.113635,0.542685
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,28,28,137156,137598,442,955.1,525.5,0.1045,509.39,373.69,16.0,black rail in front of polar bear,polygon,,0.100383,0.781288
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,28,28,137616,137864,248,1021.7,511.6,0.0555,544.91,363.8,10.0,head of polar bear above water,polygon,,0.053465,0.734623
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,28,28,137884,138316,432,1042.5,452.9,0.0717,556.0,322.06,1.0,"nose of polar bear, above water",polygon,,0.069232,0.797316
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,28,28,138326,138748,422,1029.5,484.6,0.0703,549.07,344.6,10.0,head of polar bear above water,polygon,,0.068086,0.761315
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,28,28,138774,139014,240,1083.3,352.3,0.3272,577.76,250.52,10.0,head of polar bear above water,polygon,,0.317048,0.861412
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,28,28,139048,139324,276,1179.0,517.7,0.0328,628.8,368.14,,,none,,0.031831,0.68234
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,28,28,139374,139568,194,718.2,671.2,0.0469,383.04,477.3,3.0,"person with blonde hair, photographer, taking pictures",polygon,,0.043585,0.92786
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,28,28,139590,139838,248,691.9,624.4,0.3479,369.01,444.02,3.0,"person with blonde hair, photographer, taking pictures",polygon,,0.337991,0.96436
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,28,28,139860,140212,352,631.6,598.4,0.0959,336.85,425.53,15.0,hair in feathered blonde color on a person's head.,polygon,,0.089221,0.929998
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,28,28,140260,140440,180,862.3,936.9,0.1667,459.89,666.24,14.0,camera in black color,polygon,,0.167149,0.805302
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,28,28,140488,140728,240,1023.6,436.2,0.1081,545.92,310.19,1.0,"nose of polar bear, above water",polygon,,0.103952,0.830692
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,28,28,140752,141056,304,1030.7,337.6,0.5257,549.71,240.07,10.0,head of polar bear above water,polygon,,0.512478,0.854653
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,28,28,141114,141386,272,1112.9,859.7,0.0529,593.55,611.34,9.0,exhibit tank with polar bear swimming,polygon,,0.052158,0.520944
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,28,28,141446,141788,342,1081.7,271.8,0.1938,576.91,193.28,10.0,head of polar bear above water,polygon,,0.189534,0.764671
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,28,28,141810,142170,360,1027.0,330.5,0.5288,547.73,235.02,10.0,head of polar bear above water,polygon,,0.511378,0.846962
Encode-Decode_Experiment-6-1,2387122,polar bear,encoding,28,28,142198,142230,32,1061.3,442.5,0.0922,566.03,314.67,1.0,"nose of polar bear, above water",polygon,,0.089604,0.802314
Encode-Decode_Experiment-6-1,2385851,suitcase,encoding,29,29,142238,142500,262,944.7,532.2,0.1461,503.84,378.45,5.0,sidewalk made of concrete tiles,polygon,,0.141613,0.943598
Encode-Decode_Experiment-6-1,2385851,suitcase,encoding,29,29,142542,142832,290,839.6,323.7,0.4518,447.79,230.19,23.0,man on the left carrying a red suitcase on his shoulder,polygon,,0.431749,0.907478
Encode-Decode_Experiment-6-1,2385851,suitcase,encoding,29,29,142846,143212,366,810.4,366.1,0.2193,432.21,260.34,18.0,red suitcases being carried by two people,polygon,,0.207137,0.886635
Encode-Decode_Experiment-6-1,2385851,suitcase,encoding,29,29,143246,143426,180,843.4,578.7,0.1749,449.81,411.52,15.0,pants in gray color worn by a person.,polygon,,0.170002,0.987235
Encode-Decode_Experiment-6-1,2385851,suitcase,encoding,29,29,143478,143742,264,1202.7,253.6,0.3372,641.44,180.34,13.0,"red suitcase with a handle, carried by the right person",polygon,,0.317562,0.795493
Encode-Decode_Experiment-6-1,2385851,suitcase,encoding,29,29,143782,144020,238,1090.4,523.4,0.0486,581.55,372.2,27.0,"men walking with luggage, one in red shirt, one in gray shirt",polygon,,0.04687,0.930301
Encode-Decode_Experiment-6-1,2385851,suitcase,encoding,29,29,144048,144294,246,1069.8,391.1,0.2137,570.56,278.12,16.0,"two people walking with luggage, one carrying a red suitcase on their shoulders",polygon,,0.206842,0.890776
Encode-Decode_Experiment-6-1,2385851,suitcase,encoding,29,29,144412,144490,78,1083.7,417.5,0.1825,577.97,296.89,31.0,grey jacket worn by the right person,polygon,,0.175681,0.894243
Encode-Decode_Experiment-6-1,2385851,suitcase,encoding,29,29,144636,145310,674,1033.1,452.7,0.1968,550.99,321.92,16.0,"two people walking with luggage, one carrying a red suitcase on their shoulders",proximity,42.0,0.187834,0.905806
Encode-Decode_Experiment-6-1,2385851,suitcase,encoding,29,29,145334,145536,202,1083.3,379.8,0.1603,577.76,270.08,31.0,grey jacket worn by the right person,polygon,,0.157439,0.886671
Encode-Decode_Experiment-6-1,2385851,suitcase,encoding,29,29,145560,146136,576,1032.4,325.7,0.2929,550.61,231.61,9.0,luggages being carried by two people,polygon,,0.277168,0.89219
Encode-Decode_Experiment-6-1,2385851,suitcase,encoding,29,29,146304,146650,346,1055.4,316.5,0.181,562.88,225.07,9.0,luggages being carried by two people,polygon,,0.175647,0.886125
Encode-Decode_Experiment-6-1,2385851,suitcase,encoding,29,29,146690,146986,296,768.6,318.2,0.6015,409.92,226.28,4.0,black bag on the left person's back,proximity,30.07,0.575351,0.907878
Encode-Decode_Experiment-6-1,2385851,suitcase,encoding,29,29,146998,147248,250,792.0,304.5,0.4768,422.4,216.53,4.0,black bag on the left person's back,proximity,33.72,0.445934,0.91523
Encode-Decode_Experiment-6-1,2385851,suitcase,encoding,29,29,147288,147316,28,1047.4,324.4,0.2142,558.61,230.68,9.0,luggages being carried by two people,polygon,,0.206551,0.888723
Encode-Decode_Experiment-6-1,2374670,spray-vehicle,encoding,30,30,147324,147678,354,902.3,572.7,0.2251,481.23,407.25,11.0,"man wearing a white shirt and blue jeans, bending over in the bed of a truck",polygon,,0.213374,0.957407
Encode-Decode_Experiment-6-1,2374670,spray-vehicle,encoding,30,30,147698,147950,252,941.9,531.8,0.2576,502.35,378.17,11.0,"man wearing a white shirt and blue jeans, bending over in the bed of a truck",polygon,,0.244932,0.977643
Encode-Decode_Experiment-6-1,2374670,spray-vehicle,encoding,30,30,147972,148218,246,889.1,469.5,0.4496,474.19,333.87,4.0,"shirt in blue, white , and red colors.",polygon,,0.430967,0.873704
Encode-Decode_Experiment-6-1,2374670,spray-vehicle,encoding,30,30,148246,148546,300,728.0,457.8,0.1557,388.27,325.55,27.0,"truck with a man in the back, spraying water",polygon,,0.148419,0.615198
Encode-Decode_Experiment-6-1,2374670,spray-vehicle,encoding,30,30,148596,148934,338,1151.7,633.6,0.2704,614.24,450.56,6.0,"truck with a man in the driver's seat, spraying water",polygon,,0.251169,0.911058
Encode-Decode_Experiment-6-1,2374670,spray-vehicle,encoding,30,30,148956,149260,304,1138.9,696.8,0.1389,607.41,495.5,6.0,"truck with a man in the driver's seat, spraying water",polygon,,0.134058,0.82944
Encode-Decode_Experiment-6-1,2374670,spray-vehicle,encoding,30,30,149288,149600,312,954.2,715.3,0.1282,508.91,508.66,13.0,"man wearing a white shirt and blue jeans, working on the truck",polygon,,0.116508,0.766196
Encode-Decode_Experiment-6-1,2374670,spray-vehicle,encoding,30,30,149634,149992,358,1129.9,698.9,0.1321,602.61,497.0,6.0,"truck with a man in the driver's seat, spraying water",polygon,,0.126409,0.82718
Encode-Decode_Experiment-6-1,2374670,spray-vehicle,encoding,30,30,150062,150566,504,270.5,383.1,0.3781,144.27,272.43,27.0,"truck with a man in the back, spraying water",polygon,,0.360799,0.853903
Encode-Decode_Experiment-6-1,2374670,spray-vehicle,encoding,30,30,150582,150750,168,220.9,356.2,0.1797,117.81,253.3,,,none,,0.166716,0.867416
Encode-Decode_Experiment-6-1,2374670,spray-vehicle,encoding,30,30,150804,151116,312,828.0,464.1,0.3106,441.6,330.03,27.0,"truck with a man in the back, spraying water",polygon,,0.303414,0.791801
Encode-Decode_Experiment-6-1,2374670,spray-vehicle,encoding,30,30,151160,151398,238,1081.0,325.4,0.084,576.53,231.4,27.0,"truck with a man in the back, spraying water",polygon,,0.081137,0.563688
Encode-Decode_Experiment-6-1,2374670,spray-vehicle,encoding,30,30,151442,151738,296,1128.9,723.7,0.0913,602.08,514.63,6.0,"truck with a man in the driver's seat, spraying water",polygon,,0.08664,0.770733
Encode-Decode_Experiment-6-1,2374670,spray-vehicle,encoding,30,30,151762,151928,166,997.4,695.0,0.2698,531.95,494.22,13.0,"man wearing a white shirt and blue jeans, working on the truck",polygon,,0.253791,0.829476
Encode-Decode_Experiment-6-1,2374670,spray-vehicle,encoding,30,30,151954,152162,208,908.2,726.3,0.199,484.37,516.48,6.0,"truck with a man in the driver's seat, spraying water",polygon,,0.194777,0.725964
Encode-Decode_Experiment-6-1,2374670,spray-vehicle,encoding,30,30,152200,152396,196,880.7,496.4,0.2828,469.71,353.0,4.0,"shirt in blue, white , and red colors.",polygon,,0.262109,0.902012
Encode-Decode_Experiment-6-1,2408717,surfboard,encoding,31,31,152404,152802,398,951.0,586.5,0.0267,507.2,417.07,13.0,"surfboard in lime green, green , and yellow colors.",polygon,,0.025383,0.492152
Encode-Decode_Experiment-6-1,2408717,surfboard,encoding,31,31,152842,153140,298,705.0,435.4,0.2622,376.0,309.62,2.0,t-shirt in white color,polygon,,0.252865,0.957429
